1992/4/27,33,38.5,33,40,-0.73,-0.59,-0.73,-0.55,33,38.5,33,40
1992/4/28,38,39.15,38,40,-0.6,-0.57,-0.6,-0.55,38,39.15,38,40
1992/4/29,39.15,39.35,38.5,39.8,-0.57,-0.56,-0.59,-0.55,39.15,39.35,38.5,39.8
1992/4/30,39.35,39.95,39,40.5,-0.56,-0.55,-0.57,-0.53,39.35,39.95,39,40.5
1992/5/3,40.3,41.4,40.1,41.5,-0.54,-0.51,-0.54,-0.51,40.3,41.4,40.1,41.5
1992/5/4,41.5,42.4,41.5,42.5,-0.51,-0.48,-0.51,-0.48,41.5,42.4,41.5,42.5
1992/5/5,42.55,42.45,41.95,43,-0.48,-0.48,-0.5,-0.47,42.55,42.45,41.95,43
1992/5/6,42.5,42.5,42,44,-0.48,-0.48,-0.49,-0.44,42.5,42.5,42,44
1992/5/7,42.5,40.8,39.75,42.5,-0.48,-0.53,-0.55,-0.48,42.5,40.8,39.75,42.5
1992/5/8,41,40.25,40,41.6,-0.52,-0.54,-0.55,-0.5,41,40.25,40,41.6
1992/5/11,40.4,40.95,39.8,41,-0.54,-0.52,-0.55,-0.52,40.4,40.95,39.8,41
1992/5/12,41.1,42.1,41.1,43.1,-0.52,-0.49,-0.52,-0.47,41.1,42.1,41.1,43.1
1992/5/13,42.1,42.7,41.1,43.1,-0.49,-0.48,-0.52,-0.47,42.1,42.7,41.1,43.1
1992/5/14,42.55,43.2,42.5,43.8,-0.48,-0.46,-0.48,-0.45,42.55,43.2,42.5,43.8
1992/5/15,43.35,43.65,43,43.8,-0.46,-0.45,-0.47,-0.45,43.35,43.65,43,43.8
1992/5/18,43.8,45.35,43.8,46.2,-0.45,-0.41,-0.45,-0.38,43.8,45.35,43.8,46.2
1992/5/19,45.35,46.5,45.35,47.9,-0.41,-0.38,-0.41,-0.34,45.35,46.5,45.35,47.9
1992/5/20,47,47.5,46.5,48.5,-0.36,-0.35,-0.38,-0.32,47,47.5,46.5,48.5
1992/5/21,47.5,47,46,47.5,-0.35,-0.36,-0.39,-0.35,47.5,47,46,47.5
1992/5/22,47,47.2,46.5,47.5,-0.36,-0.36,-0.38,-0.35,47,47.2,46.5,47.5
1992/5/25,47.35,47.95,47.2,48.1,-0.35,-0.34,-0.36,-0.33,47.35,47.95,47.2,48.1
1992/5/26,48.1,51.7,48.1,52,-0.33,-0.24,-0.33,-0.23,48.1,51.7,48.1,52
1992/5/27,51.85,54.4,51.5,55,-0.24,-0.17,-0.24,-0.15,51.85,54.4,51.5,55
1992/5/28,54.55,53,51.55,54.58,-0.16,-0.21,-0.24,-0.16,54.55,53,51.55,54.58
1992/5/29,53,53.5,52,54,-0.21,-0.19,-0.23,-0.18,53,53.5,52,54
1992/6/1,53.4,55.35,53.4,56.3,-0.2,-0.14,-0.2,-0.12,53.4,55.35,53.4,56.3
1992/6/2,55.35,53,51.65,55.35,-0.14,-0.21,-0.24,-0.14,55.35,53,51.65,55.35
1992/6/3,53,49.15,48.8,53,-0.21,-0.31,-0.32,-0.21,53,49.15,48.8,53
1992/6/4,49.1,49.45,48.3,49.5,-0.31,-0.3,-0.33,-0.3,49.1,49.45,48.3,49.5
1992/6/5,49.6,50.6,49.6,50.8,-0.29,-0.27,-0.29,-0.26,49.6,50.6,49.6,50.8
1992/6/8,50.6,48.55,48,50.6,-0.27,-0.32,-0.34,-0.27,50.6,48.55,48,50.6
1992/6/9,48.7,46,46,48.7,-0.32,-0.39,-0.39,-0.32,48.7,46,46,48.7
1992/6/10,46,47.5,45,48.4,-0.39,-0.35,-0.42,-0.33,46,47.5,45,48.4
1992/6/11,47.65,46.5,45.59,47.65,-0.35,-0.38,-0.4,-0.35,47.65,46.5,45.59,47.65
1992/6/12,46.35,47.1,45.5,47.3,-0.38,-0.36,-0.4,-0.36,46.35,47.1,45.5,47.3
1992/6/15,47,46.7,46.3,47.05,-0.36,-0.37,-0.38,-0.36,47,46.7,46.3,47.05
1992/6/16,46.55,44.8,44.5,46.55,-0.37,-0.42,-0.43,-0.37,46.55,44.8,44.5,46.55
1992/6/17,44.7,46.8,44.2,46.8,-0.42,-0.37,-0.44,-0.37,44.7,46.8,44.2,46.8
1992/6/18,46.95,44.35,44.35,47.45,-0.36,-0.43,-0.43,-0.35,46.95,44.35,44.35,47.45
1992/6/19,44.4,44,42.5,44.55,-0.43,-0.44,-0.48,-0.43,44.4,44,42.5,44.55
1992/6/22,44,42.5,42.5,44,-0.44,-0.48,-0.48,-0.44,44,42.5,42.5,44
1992/6/23,42.2,42.95,41.5,43.2,-0.49,-0.47,-0.51,-0.46,42.2,42.95,41.5,43.2
1992/6/24,43,43.6,42.95,43.8,-0.47,-0.45,-0.47,-0.45,43,43.6,42.95,43.8
1992/6/25,43.7,45,43.4,45,-0.45,-0.42,-0.46,-0.42,43.7,45,43.4,45
1992/6/26,44.85,46.2,44.6,46.6,-0.42,-0.38,-0.43,-0.37,44.85,46.2,44.6,46.6
1992/6/29,46.7,48.5,46.7,50,-0.37,-0.32,-0.37,-0.28,46.7,48.5,46.7,50
1992/6/30,48.5,50.25,48.5,50.25,-0.32,-0.28,-0.32,-0.28,48.5,50.25,48.5,50.25
1992/7/1,50.25,48.5,47.95,50.25,-0.28,-0.32,-0.34,-0.28,50.25,48.5,47.95,50.25
1992/7/2,48.5,47.8,46.8,48.5,-0.32,-0.34,-0.37,-0.32,48.5,47.8,46.8,48.5
1992/7/3,47.95,48.7,47.5,48.8,-0.34,-0.32,-0.35,-0.32,47.95,48.7,47.5,48.8
1992/7/6,48.6,48,47.8,50,-0.32,-0.34,-0.34,-0.28,48.6,48,47.8,50
