1992/4/13,22,24.3,22,26.55,1.87,2.02,1.87,2.16,22,24.3,22,26.55
1992/4/14,24.5,24.85,23.65,25,2.03,2.05,1.97,2.06,24.5,24.85,23.65,25
1992/4/15,25,22.9,22,25.8,2.06,1.93,1.87,2.11,25,22.9,22,25.8
1992/4/16,23.1,23.95,23,24.2,1.94,1.99,1.93,2.01,23.1,23.95,23,24.2
1992/4/17,24.1,23.9,23,24.5,2,1.99,1.93,2.03,24.1,23.9,23,24.5
1992/4/20,23.5,23.35,23.3,24.3,1.96,1.96,1.95,2.02,23.5,23.35,23.3,24.3
1992/4/21,23.5,23.25,22.6,23.5,1.96,1.95,1.91,1.96,23.5,23.25,22.6,23.5
1992/4/22,23.1,24.5,22.1,24.5,1.94,2.03,1.87,2.03,23.1,24.5,22.1,24.5
1992/4/23,24.6,24.85,24,24.85,2.04,2.05,2,2.05,24.6,24.85,24,24.85
1992/4/24,25,25.6,24.3,25.7,2.06,2.1,2.02,2.11,25,25.6,24.3,25.7
1992/4/27,25.65,24.8,24.5,25.65,2.1,2.05,2.03,2.1,25.65,24.8,24.5,25.65
1992/4/28,24.5,24.55,24.3,24.8,2.03,2.03,2.02,2.05,24.5,24.55,24.3,24.8
1992/4/29,24,24.6,24,24.6,2,2.04,2,2.04,24,24.6,24,24.6
1992/4/30,24.75,24.9,24.7,25.05,2.05,2.06,2.04,2.07,24.75,24.9,24.7,25.05
1992/5/3,24.9,25.1,24.8,25.8,2.06,2.07,2.05,2.11,24.9,25.1,24.8,25.8
1992/5/4,25.1,24.75,24.3,25.1,2.07,2.05,2.02,2.07,25.1,24.75,24.3,25.1
1992/5/5,24.7,25.1,24.6,26,2.04,2.07,2.04,2.13,24.7,25.1,24.6,26
1992/5/6,25.25,26,24.8,27,2.08,2.13,2.05,2.19,25.25,26,24.8,27
1992/5/7,26,24.8,24.75,26.45,2.13,2.05,2.05,2.16,26,24.8,24.75,26.45
1992/5/8,24.8,25,24.8,26.15,2.05,2.06,2.05,2.14,24.8,25,24.8,26.15
1992/5/11,25,25.5,23.6,25.5,2.06,2.09,1.97,2.09,25,25.5,23.6,25.5
1992/5/12,25.5,25.8,25.5,26.8,2.09,2.11,2.09,2.18,25.5,25.8,25.5,26.8
1992/5/13,25.95,26.92,25.95,27,2.12,2.19,2.12,2.19,25.95,26.92,25.95,27
1992/5/14,26.9,26.6,26,27,2.19,2.17,2.13,2.19,26.9,26.6,26,27
1992/5/15,26.6,27.9,25.9,28,2.17,2.25,2.12,2.26,26.6,27.9,25.9,28
1992/5/18,28,28.3,27.5,29,2.26,2.28,2.22,2.32,28,28.3,27.5,29
1992/5/19,28.5,29.15,28.5,29.4,2.29,2.33,2.29,2.35,28.5,29.15,28.5,29.4
1992/5/20,29,29.6,29,30.45,2.32,2.36,2.32,2.42,29,29.6,29,30.45
1992/5/21,29.69,29.8,28.5,29.8,2.37,2.37,2.29,2.37,29.69,29.8,28.5,29.8
1992/5/22,29.8,30.15,29.5,30.25,2.37,2.4,2.35,2.4,29.8,30.15,29.5,30.25
1992/5/25,30.15,31.55,30.15,31.9,2.4,2.49,2.4,2.51,30.15,31.55,30.15,31.9
1992/5/26,31.8,35,31.8,35,2.5,2.71,2.5,2.71,31.8,35,31.8,35
1992/5/27,35,37.4,35,38.7,2.71,2.87,2.71,2.95,35,37.4,35,38.7
1992/5/28,37.5,36.65,35.85,37.5,2.87,2.82,2.77,2.87,37.5,36.65,35.85,37.5
1992/5/29,36.5,35,35,36.5,2.81,2.71,2.71,2.81,36.5,35,35,36.5
1992/6/1,35.5,36.35,35.5,37.15,2.74,2.8,2.74,2.85,35.5,36.35,35.5,37.15
1992/6/2,36.35,36,35,36.35,2.8,2.78,2.71,2.8,36.35,36,35,36.35
1992/6/3,36.15,33.9,33.65,36.15,2.79,2.64,2.62,2.79,36.15,33.9,33.65,36.15
1992/6/4,32.5,34.6,31.5,34.8,2.55,2.68,2.48,2.7,32.5,34.6,31.5,34.8
1992/6/5,34.55,34.25,34,36,2.68,2.66,2.65,2.78,34.55,34.25,34,36
1992/6/8,32.7,33.2,32.7,33.9,2.56,2.59,2.56,2.64,32.7,33.2,32.7,33.9
1992/6/9,31.55,30.5,30.5,33,2.49,2.42,2.42,2.58,31.55,30.5,30.5,33
1992/6/10,30.35,31.6,30,32.05,2.41,2.49,2.39,2.52,30.35,31.6,30,32.05
1992/6/11,31.75,31,30.7,31.75,2.5,2.45,2.43,2.5,31.75,31,30.7,31.75
1992/6/12,31,30.8,29.8,31,2.45,2.44,2.37,2.45,31,30.8,29.8,31
1992/6/15,30.8,29.9,29.8,30.8,2.44,2.38,2.37,2.44,30.8,29.9,29.8,30.8
1992/6/16,30.05,28,28,30.1,2.39,2.26,2.26,2.39,30.05,28,28,30.1
1992/6/17,28,29,26.8,29,2.26,2.32,2.18,2.32,28,29,26.8,29
1992/6/18,29.15,28.5,28.5,30.5,2.33,2.29,2.29,2.42,29.15,28.5,28.5,30.5
1992/6/19,28.5,28.5,27,29.2,2.29,2.29,2.19,2.33,28.5,28.5,27,29.2
1992/6/22,28.35,27.5,27.05,28.35,2.28,2.22,2.2,2.28,28.35,27.5,27.05,28.35
1992/6/23,27,28.2,26.7,28.5,2.19,2.27,2.17,2.29,27,28.2,26.7,28.5
1992/6/24,28.05,27.6,26.95,28.05,2.26,2.23,2.19,2.26,28.05,27.6,26.95,28.05
1992/6/25,27.6,28,27.6,28.8,2.23,2.26,2.23,2.31,27.6,28,27.6,28.8
1992/6/26,28.3,30,28.3,30,2.28,2.39,2.28,2.39,28.3,30,28.3,30
1992/6/29,30.15,32.5,30.15,32.7,2.4,2.55,2.4,2.56,30.15,32.5,30.15,32.7
1992/6/30,32.65,34,32.6,35,2.56,2.65,2.56,2.71,32.65,34,32.6,35
1992/7/1,34.15,33,32.45,34.5,2.66,2.58,2.55,2.68,34.15,33,32.45,34.5
1992/7/2,32,32.55,32,32.6,2.52,2.55,2.52,2.56,32,32.55,32,32.6
1992/7/3,32.6,33.1,32,33.1,2.56,2.59,2.52,2.59,32.6,33.1,32,33.1
1992/7/6,33,32.2,31.8,33.8,2.58,2.53,2.5,2.63,33,32.2,31.8,33.8
1992/7/7,31.8,32.5,31.45,33.4,2.5,2.55,2.48,2.61,31.8,32.5,31.45,33.4
1992/7/8,32.5,32.5,32.3,33.6,2.55,2.55,2.54,2.62,32.5,32.5,32.3,33.6
1992/7/9,32.5,31.7,31.7,32.6,2.55,2.5,2.5,2.56,32.5,31.7,31.7,32.6
1992/7/10,31.6,31.8,31.2,32,2.49,2.5,2.46,2.52,31.6,31.8,31.2,32
1992/7/13,31.8,32.3,31.8,32.35,2.5,2.54,2.5,2.54,31.8,32.3,31.8,32.35
1992/7/14,32.45,32.55,32.45,33.5,2.55,2.55,2.55,2.61,32.45,32.55,32.45,33.5
1992/7/15,32.8,32.8,32.6,33.1,2.57,2.57,2.56,2.59,32.8,32.8,32.6,33.1
1992/7/16,32.95,33.5,32.95,33.5,2.58,2.61,2.58,2.61,32.95,33.5,32.95,33.5
1992/7/17,33.5,34.6,33.5,34.6,2.61,2.68,2.61,2.68,33.5,34.6,33.5,34.6
1992/7/20,34.9,36,34.9,36,2.7,2.78,2.7,2.78,34.9,36,34.9,36
1992/7/21,36,35.8,35.25,36.3,2.78,2.76,2.73,2.8,36,35.8,35.25,36.3
1992/7/22,35.15,35.5,34.8,35.6,2.72,2.74,2.7,2.75,35.15,35.5,34.8,35.6
1992/7/23,35.5,35.9,35.35,36.3,2.74,2.77,2.73,2.8,35.5,35.9,35.35,36.3
1992/7/24,36.2,36.3,35.7,36.5,2.79,2.8,2.76,2.81,36.2,36.3,35.7,36.5
1992/7/27,36.3,37.1,36.25,37.5,2.8,2.85,2.79,2.87,36.3,37.1,36.25,37.5
